보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
소로3-79(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91389277,127.5094023,36.91323616,127.5091286,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-80(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91387919,127.5094191,36.91329489,127.5090898,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-81(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91388382,127.5093882,36.91321813,127.5091285,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-82(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91385667,127.5094161,36.91324961,127.5091428,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-83(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91390304,127.5093729,36.91323252,127.5091889,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-84(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.897366,127.533043,36.897366,127.533043,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-121(혁신도시),충청북도,진천군,덕산읍,2010-12-16,전일제,00:00,23:59,00:00,23:59,36.909244,127.533161,36.909244,127.533161,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-129(혁신도시),충청북도,진천군,덕산읍,2013-01-07,전일제,00:00,23:59,00:00,23:59,36.90487899,127.5346766,36.9045139,127.5352099,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-37(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.910265,127.533896,36.910265,127.533896,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-38(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91065929,127.5332091,36.91043404,127.5342062,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-39(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.910244,127.533144,36.910244,127.533144,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-40(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91058338,127.5325536,36.9106036,127.5325677,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-41(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91048299,127.5320844,36.9101381,127.5321353,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-42(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90961855,127.5319507,36.90930621,127.5320243,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-43(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90923187,127.5320252,36.90903798,127.5320603,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-44(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90930724,127.5307872,36.90963618,127.5310307,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-45(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90977501,127.5297048,36.90947509,127.5302792,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-46(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.909801,127.528153,36.909801,127.528153,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-47(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90965671,127.5281933,36.90932042,127.5283369,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-48(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.9092686,127.5283379,36.90907346,127.5284011,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-51(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90767713,127.5260379,36.90779424,127.5265521,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-52(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90794416,127.5270356,36.90802958,127.5273293,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-53(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90815394,127.5277327,36.9082172,127.5281988,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-54(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90824418,127.5282102,36.90832784,127.528647,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-55(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90815383,127.5290259,36.90804474,127.5292412,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-56(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90867228,127.5317282,36.90785979,127.5310577,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-57(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.908526,127.531718,36.908526,127.531718,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-58(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.908357,127.532336,36.908357,127.532336,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-59(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90652396,127.5277664,36.9064646,127.5279441,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-60(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90797059,127.531468,36.90777873,127.5313012,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-61(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90413769,127.5296826,36.90381906,127.5304098,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-62(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.904037,127.531386,36.904037,127.531386,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로1-42(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.90839044,127.5297653,36.90749451,127.5316386,,10, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로1-64(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.89953869,127.5344781,36.8986401,127.5349262,,10, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로2-10(혁신도시),충청북도,진천군,덕산읍,2009-08-28,전일제,00:00,23:59,00:00,23:59,36.90166484,127.5275141,36.90176197,127.5279636,,8, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
소로3-36(혁신도시),충청북도,진천군,덕산읍,2007-12-07,전일제,00:00,23:59,00:00,23:59,36.91028045,127.5337956,36.91009827,127.534232,,6, ,보행환경개선,2021-08-20,합격,,,,,,,,,,,충청북도 진천군청 지역개발과,043-539-3714,2022-02-17,4450000,충청북도 진천군
연동7길,제주특별자치도,제주시,연동,2011-03-01,전일제,00:00,23:59,00:00,23:59,33.486938,126.490746,33.489811,126.490850,겸용,10,N,보행환경개선,2017-11-30,합격,,,,,,,,,,,제주특별자치도 제주시 연동주민센터,064-728-4835,2021-10-05,6510000,제주특별자치도 제주시
관덕로11길,제주특별자치도,제주시,일도1동,2016-03-30,전일제,00:00,23:59,00:00,23:59,33.513237,126.525445,33.516275,126.525647,겸용,10,N,보행환경개선,2017-11-30,합격,,,,,,,,,,,제주특별자치도 제주시청,064-728-3716,2021-10-05,6510000,제주특별자치도 제주시
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.814145,126.461498,34.813771,126.461506,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.811915,126.462163,34.811929,126.462566,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.811901,126.460404,34.811895,126.460919,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.810871,126.461549,34.810172,126.461549,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.810021,126.461541,34.809838,126.461541,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.814139,126.464695,34.813813,126.464658,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.812771,126.464674,34.811084,126.464655,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.811914,126.463623,34.811934,126.464014,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.810877,126.464669,34.810184,126.464671,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
남악보행자도로,전라남도,무안군,남악리,2013-12-30,전일제,00:00,23:59,00:00,23:59,34.810025,126.464674,34.809855,126.464677,전용,10,N,보행환경개선,2018-12-10,합격,없음,,0,,,8,,,,,전라남도 무안군청,061-450-4162,2021-09-07,4950000,전라남도 무안군
소로 3-5,전라남도,함평군,기각리,2013-12-30,전일제,00:00,23:59,00:00,23:59,35.065792,126.526038,35.068728,126.525877,전용,6,N,보행환경개선,2019-06-14,합격,없음,0,0,,,0,,,,,전라남도 함평군청,061-320-1587,2021-07-14,4960000,전라남도 함평군
소로 3-841,전라남도,함평군,용산리,2013-12-30,전일제,00:00,23:59,00:00,23:59,35.166639,126.602518,35.166634,126.602723,전용,4,N,보행환경개선,2019-06-14,합격,없음,0,0,,,0,,,,,전라남도 함평군청,061-320-1587,2021-07-14,4960000,전라남도 함평군
소로 3-914,전라남도,함평군,내교리,2013-12-30,전일제,00:00,23:59,00:00,23:59,35.058962,126.519982,35.059046,126.520222,전용,4,N,보행환경개선,2019-06-14,합격,없음,0,0,,,0,,,,,전라남도 함평군청,061-320-1587,2021-07-14,4960000,전라남도 함평군
소로 3-916,전라남도,함평군,내교리,2013-12-30,전일제,00:00,23:59,00:00,23:59,35.058976,126.520804,35.059193,126.520688,전용,4,N,보행환경개선,2019-06-14,합격,없음,0,0,,,0,,,,,전라남도 함평군청,061-320-1587,2021-07-14,4960000,전라남도 함평군
소로 3-917,전라남도,함평군,내교리,2013-12-30,전일제,00:00,23:59,00:00,23:59,35.059916,126.523359,35.060111,126.523249,전용,4,N,보행환경개선,2019-06-14,합격,없음,0,0,,,0,,,,,전라남도 함평군청,061-320-1587,2021-07-14,4960000,전라남도 함평군
명동거리,경기도,안성시,대천동,2005-08-04,전일제,00:00,23:59,00:00,23:59,37.00846286,127.2699801,37.00802058,127.2713327,,8, ,보행자 안전,2019-04-03,합격,없음,,8,,,10,,,,,"안성시청, 안성경찰서",031-678-2762,2021-10-31,4080000,경기도 안성시
마천로45길,서울특별시,송파구,마천동,2011-09-01,시간제,09:00,23:00,09:00,23:00,37.499578,127.152273,37.497097,127.149922,전용,4,N,상권활성화,2017-09-10,합격,,,10,0,2,0,0,4,0,0,서울특별시 송파구청,02-2147-3136,2020-02-20,3230000,서울특별시 송파구
송파대로27길,서울특별시,송파구,문정2동,2016-10-25,전일제,00:00,00:00,00:00,00:00,37.490696,127.115512,37.491012,127.115033,전용,5,N,보행환경개선,2017-09-10,합격,,1,2,0,2,0,0,1,0,0,서울특별시 송파구청,02-2147-3136,2020-02-20,3230000,서울특별시 송파구
소로1-19,충청북도,청주시,강서동,,전일제,00:00,23:59,00:00,23:59,36.626318,127.427781,36.626826,127.429266,,10, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로1-20,충청북도,청주시,강서동,,전일제,00:00,23:59,00:00,23:59,36.624947,127.427665,36.624848,127.427339,,10, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로1-22,충청북도,청주시,강서동,,전일제,00:00,23:59,00:00,23:59,36.625258,127.429896,36.625411,127.429789,,10, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-1,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.648385,127.475348,36.648569,127.475676,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-2,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.648643,127.475807,36.648795,127.476127,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-5,충청북도,청주시,가경동,,전일제,00:00,23:59,00:00,23:59,36.630685,127.430695,36.630771,127.430525,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-6,충청북도,청주시,강서동,,전일제,00:00,23:59,00:00,23:59,36.626151,127.427084,36.627401,127.427259,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-602,충청북도,청주시,옥산면,,전일제,00:00,23:59,00:00,23:59,36.694444,127.364475,36.694681,127.364316,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-603,충청북도,청주시,옥산면,,전일제,00:00,23:59,00:00,23:59,36.695323,127.364621,36.695392,127.364861,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로2-604,충청북도,청주시,옥산면,,전일제,00:00,23:59,00:00,23:59,36.694633,127.365079,36.694712,127.365297,,8, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-8,충청북도,청주시,봉명동,,전일제,00:00,23:59,00:00,23:59,36.645996,127.459216,36.645984,127.459544,,4, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-9,충청북도,청주시,봉명동,,전일제,00:00,23:59,00:00,23:59,36.645969,127.459747,36.645891,127.461867,,4, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로1-18,충청북도,청주시,강서동,,전일제,00:00,23:59,00:00,23:59,36.624831,127.430697,36.624749,127.430507,,10, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-11,충청북도,청주시,봉명동,,전일제,00:00,23:59,00:00,23:59,36.645933,127.461232,36.646059,127.461227,,4, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-12,충청북도,청주시,봉명동,,전일제,00:00,23:59,00:00,23:59,36.645306,127.463218,36.645526,127.461995,,4, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-13,충청북도,청주시,봉명동,,전일제,00:00,23:59,00:00,23:59,36.644883,127.462084,36.644888,127.461969,,4, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-15,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.645839,127.478611,36.645704,127.478336,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-16,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.645967,127.479707,36.646084,127.479623,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-17,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.648266,127.479311,36.648137,127.479043,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-18,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.648583,127.477612,36.648335,127.477811,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-19,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.649639,127.478261,36.649516,127.477955,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-20,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.650532,127.477479,36.650404,127.477194,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-21,충청북도,청주시,운천동,,전일제,00:00,23:59,00:00,23:59,36.647638,127.474968,36.647403,127.475166,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
1순환로(3-179),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.615719,127.471046,36.620353,127.468791,전용,5, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로89번길(2-160),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.619222,127.469524,36.619174,127.469366,전용,8, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로99번길(3-177),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.620192,127.469135,36.620464,127.469017,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로122번길(3-176),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.620955,127.468805,36.620698,127.468912,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
1순환로(3-178),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.621792,127.468102,36.620691,127.468593,전용,5, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로106번길(2-159),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.621869,127.468361,36.621803,127.468143,전용,8, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로68번길(3-95),충청북도,서원구,수곡동,1992-09-05,전일제,00:00,00:00,00:00,00:00,36.620889,127.473265,36.620013,127.476543,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로(3-96),충청북도,서원구,수곡동,1992-09-05,전일제,00:00,00:00,00:00,00:00,36.616504,127.476174,36.616603,127.478261,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
예체로(2-1),충청북도,서원구,사직동,,전일제,00:00,00:00,00:00,00:00,36.641462,127.472209,36.641511,127.469028,전용,15, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
1순환로(3-134),충청북도,서원구,사창동,1994-06-08,전일제,00:00,00:00,00:00,00:00,36.631692,127.460653,36.631786,127.460983,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
내수동로108번길(3-135),충청북도,서원구,사창동,1995-09-18,전일제,00:00,00:00,00:00,00:00,36.633684,127.459232,36.633501,127.459251,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
1순환로672번길(3-136),충청북도,서원구,사창동,1995-09-18,전일제,00:00,00:00,00:00,00:00,36.632339,127.457192,36.632399,127.457036,전용,6, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
수곡로67번길(2-161),충청북도,서원구,수곡동,1995-12-27,전일제,00:00,00:00,00:00,00:00,36.617297,127.470389,36.617246,127.470223,전용,8, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
용호로6번길(1010-0),충청북도,서원구,죽림동,2000-12-23,전일제,00:00,00:00,00:00,00:00,36.610838,127.444065,36.610951,127.443793,전용,5, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
용호로6번길(1009-0),충청북도,서원구,죽림동,2000-12-23,전일제,00:00,00:00,00:00,00:00,36.612205,127.444469,36.612369,127.444055,전용,5, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
대림로(1008-0),충청북도,서원구,죽림동,2000-12-23,전일제,00:00,00:00,00:00,00:00,36.612442,127.443932,36.614173,127.442527,전용,5, ,보행환경개선,2017-05-10,합격,,,,,,,,,,,서원구청,043-201-6372,2020-07-17,5710000,충청북도 청주시
