시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
서울특별시,관악구,봉천로 582,,2001,7.5,475,1,N,37.47678408,126.9620207,37.47489867,126.9654632,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,남부순환로 1944,,2001,7,45,1,N,37.47628446,126.9647354,37.47606632,126.9645911,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,남부순환로246길 24,,2001,5.1,405,1,N,37.47554454,126.9641323,37.47360811,126.963993,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,인헌길 12,,1995,5.7,115,1,N,37.47509152,126.9667867,37.47581842,126.9659672,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,남부순환로248길 15,,2001,6.5,175,1,N,37.47534827,126.9657305,37.47452562,126.9667037,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,남부순환로 1978-1,,1995,6.2,284,1,Y,37.47506129,126.9684974,37.47541118,126.9718251,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,인헌1길 55,,2001,5.6,273,1,N,37.47468833,126.9698955,37.47507889,126.9671942,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,인헌길 23,,2001,6.6,350,1,N,37.47446886,126.9669953,37.47455063,126.9699382,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,인헌9길 38,,2001,6.3,443,1,N,37.47255076,126.9686908,37.4727826,126.9685688,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,관악구,인헌16길 50,,2001,7.5,360,1,N,37.46949951,126.9653373,37.4720826,126.9666301,,서울특별시 관악구,02-879-6861,2022-10-15,3200000,서울특별시 관악구
서울특별시,서대문구,연세로7길,,,4,210,1,Y,37.557690,126.935010,37.557680,126.937380,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로9길,,,4,124,1,Y,37.558880,126.934990,37.557810,126.934940,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,홍은중앙로3길,,,4,85,1,Y,37.597660,126.946340,37.598280,126.945940,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,홍은중앙로,,,4,70,1,N,37.598320,126.946040,37.597900,126.946490,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,문화촌길,,,4,190,1,N,37.593050,126.947780,37.593930,126.949120,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,응암로,,,4,70,1,Y,37.576750,126.909920,37.577040,126.909090,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,흥지문길,,,4,290,1,N,37.595820,126.955440,37.596570,126.953140,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
전라남도,장성군,소로1-7,,,9,200,1,N,35.298152,126.780266,35.299804,126.781163,,도시재생,061-390-7472,2022-11-01,4980000,전라남도 장성군
충청북도,제천시,명륜로,혼잡지역,1996,7,150,1,N,37.140653,128.212774,37.139219,128.212463,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,의림대로,혼잡지역,1996,7,180,1,N,37.128715,128.205001,37.129473,128.203294,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,용두천로,혼잡지역,1996,6,110,1,N,37.139227,128.214275,37.139888,128.215246,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,내토로,혼자지역,1996,6,130,1,N,37.129517,128.207597,37.128362,128.206931,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,의병대로,혼잡지역,1996,6,170,1,N,37.136078,128.210376,37.135022,128.209837,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,의병대로,혼잡지역,1996,8,70,1,N,37.135762,128.210173,37.135452,128.209306,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,칠성로,혼잡지역,1996,7,240,1,N,37.143658,128.211581,37.141571,128.210438,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,명륜로,혼잡지역,1996,6,118,1,N,37.141171,128.211477,37.142263,128.212216,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,명륜로,혼잡구역,1996,6,140,1,N,37.142765,128.211059,37.142101,128.212645,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,풍양로,혼잡지역,1997,6,150,1,N,37.137803,128.209542,37.139143,128.209263,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,풍양로,혼잡비역,1997,5,65,1,N,37.137934,128.210426,37.138194,128.209644,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,풍양로,혼잡지역,1997,6,74,1,N,37.137736,128.209528,37.137151,128.210026,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,청전대로,혼잡지역,1998,8,190,1,N,37.151979,128.214341,37.153388,128.213991,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,풍양로,혼잡지역,1999,6,150,1,N,37.137244,128.211383,37.138547,128.212108,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,의림대로,혼잡지역,2004,6,128,1,N,37.147728,128.211367,37.147344,128.210675,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,의림지로,혼잡지역,2007,6,690,1,N,37.175407,128.211374,37.176915,128.206446,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,고암로,혼잡지역,2008,6,260,1,N,37.152223,128.216343,37.152929,128.214172,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,중앙로,혼잡지역,2010,6,150,1,N,37.138549,128.212104,37.139181,128.212458,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,원화산로,혼잡지역,2011,8,125,1,N,37.127082,128.219454,37.126362,128.218377,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,용두대로,혼잡지역,2017,6,210,1,Y,37.143073,128.198756,37.143032,128.196281,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,풍양로21길,혼잡지역,2020,5,60,60,N,37.136061,128.212961,37.136521,128.213281,,충청북도 제천시,043-641-6342,2022-10-18,4400000,충청북도 제천시
경상남도,남해군,동부대로1858번길,,,5,150,1,Y,34.830189,128.0001,34.831417,128.000797,,남해군 건설교통과,055-860-3454,2022-10-18,5430000,경상남도 남해군
경상남도,남해군,화전로,,,5,100,1,N,34.841456,127.894019,34.842054,127.894694,,남해군 건설교통과,055-860-3454,2022-10-18,5430000,경상남도 남해군
경상남도,남해군,망운로19번길,,,5,70,1,N,34.835184,127.891468,34.835008,127.892007,,남해군 건설교통과,055-860-3454,2022-10-18,5430000,경상남도 남해군
서울특별시,서대문구,신촌로,,,4,140,1,Y,37.556540,126.936300,37.555620,126.936070,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로5나길,,,4,140,1,Y,37.557510,126.933090,37.557020,126.934480,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로5길,,,4,75,1,N,37.556880,126.934820,37.556590,126.935610,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로5나길,,,4,105,1,Y,37.556960,126.936110,37.556960,126.934870,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,신촌로1길,,,4,100,1,N,37.559690,126.929080,37.560400,126.929340,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,신촌로1안길,,,4,90,1,N,37.560250,126.929820,37.559680,126.929230,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로,,,4,166,1,N,37.559320,126.937110,37.559110,126.939090,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로11길,,,4,157,1,Y,37.558980,126.936770,37.558950,126.935030,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,서대문구,연세로5가길,,,4,204,1,Y,37.557110,126.936260,37.558970,126.936360,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
제주특별자치도,서귀포시,중앙로 62번길,교통불편 해소,,8,55,1,Y,33.2512109,126.564674,33.250862,126.564384,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,동문동로 53번길,교통불편 해소,,4,90,1,Y,33.252402,126.5630808,33.252194,126.562218,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 41번길,교통불편 해소,,6,130,1,N,33.248112,126.560953,33.247875,126.559707,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 47번길,교통불편 해소,,8,365,1,N,33.248797,126.561575,33.248285,126.557754,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 59번길,교통불편 해소,,6,320,1,N,33.250009,126.561351,33.249605,126.558201,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 71번길,교통불편 해소,,8,220,1,Y,33.250433,126.559034,33.250946,126.561196,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 79번길,교통불편 해소,,8,130,1,N,33.2517905,126.560924,33.251005,126.560201,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,천지로,교통불편 해소,,8,440,1,Y,33.247675,126.561052,33.251356,126.559802,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,서문로 29번길,교통불편 해소,,8,310,1,Y,33.250279,126.558812,33.247593,126.559687,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
충청남도,천안시,원성25길,,,3,108,1,N,36.813709,127.161353,36.814293,127.160913,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
제주특별자치도,서귀포시,서문로 41번길,교통불편 해소,,8,280,1,N,33.249352,126.558076,33.249285,126.560751,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 89번길,교통불편 해소,2016,8,245,1,Y,33.252519,126.560577,33.252124,126.557915,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,"중앙로 41번길, 중정로 47번길",교통불편 해소,,8,90,1,Y,33.248174,126.561376,33.247633,126.561497,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중정로,교통불편 해소,2017,8,70,1,N,33.247587,126.558471,33.248274,126.558473,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,솜반천로,교통불편 해소,,8,165,1,Y,33.254132,126.558876,33.254393,126.560645,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,신중로13번길,교통불편 해소,2020,6,80,1,Y,33.256989,126.513931,33.2571304,126.5130908,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,대청로,교통불편 해소,2018,8,366,1,Y,33.252986,126.502659,33.253337,126.503005,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,천제연로 185번길,교통불편 해소,2016,8,220,1,N,33.2518309,126.424391,33.253666,126.425074,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,천제연로207번길,교통불편 해소,2016,6,170,1,Y,33.251689,126.426871,33.253231,126.427016,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,천제연로178번길,교통불편 해소,2016,4,50,1,N,33.251759,126.423498,33.251294,126.4234908,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,천제연로188번길,교통불편 해소,2016,6,55,1,N,33.251696,126.424622,33.251205,126.424618,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,천제연로 163-3입구,교통불편 해소,2017,4,65,1,N,33.252289,126.422126,33.252796,126.422158,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
충청남도,천안시,순천향4길,,,4,69,1,Y,36.803659,127.137228,36.803077,127.137589,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
경기도,의왕시,갈미2로,,,9,170,1,Y,37.378952,126.972691,37.378952,126.972691,,경기도 의왕시+경기도 의왕경찰서,031-8086-0152,2022-06-13,4030000,경기도 의왕시
경기도,의왕시,봇들로,,,5,970,1,Y,37.397754,126.982348,37.397754,126.982348,,경기도 의왕시+경기도 의왕경찰서,031-8086-0152,2022-06-13,4030000,경기도 의왕시
경기도,의왕시,관양로,,,7,220,1,N,37.395915,126.980491,37.396894,126.982675,,경기도 의왕시+경기도 의왕경찰서,031-8086-0152,2022-06-13,4030000,경기도 의왕시
경기도,의왕시,창말로,,,11,235,2,Y,37.338565,126.955393,37.337781,126.957967,,경기도 의왕시+경기도 의왕경찰서,031-8086-0152,2022-06-13,4030000,경기도 의왕시
경기도,의왕시,호성로,,,7,465,1,Y,37.371608,126.965326,37.367519,126.965438,,경기도 의왕시+경기도 의왕경찰서,031-8086-0152,2022-06-13,4030000,경기도 의왕시
충청북도,괴산군,읍내로13길,차량교행,2019,5,310,1,N,36.810086,127.795019,36.811975,127.789463,,충청북도 괴산군청,043-830-3334,2022-06-23,4460000,충청북도 괴산군
충청북도,괴산군,읍내로12길,차량교행,2019,5,130,1,N,36.810395,127.790254,36.809611,127.794768,,충청북도 괴산군청,043-830-3334,2022-06-23,4460000,충청북도 괴산군
전라남도,강진군,전라남도 강진군 강진읍 영랑로4길,,,8,220,1,N,34.6393699,126.7686616,34.638668,126.768699,,전라남도 강진군청,061-430-3436,2022-06-15,4920000,전라남도 강진군
전라남도,강진군,전라남도 강진군 강진읍 영랑로2길,,,8,220,1,N,34.639083,126.771712,34.637816,126.769437,,전라남도 강진군청,061-430-3436,2022-06-15,4920000,전라남도 강진군
전라남도,강진군,전라남도 강진군 강진읍 보은로3길,,,8,220,1,N,34.640095,126.769782,34.639749,126.770307,,전라남도 강진군청,061-430-3436,2022-06-15,4920000,전라남도 강진군
충청남도,천안시,수선정길,,,6,207,1,N,36.803566,127.152657,36.803571,127.150333,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,버들1길,,,4.5,227,1,Y,36.805616,127.153023,36.803584,127.153375,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,중앙로,,,4.5,48,1,N,36.804384,127.152646,36.804469,127.153177,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,큰시장길,,,6,207,1,N,36.801954,127.150589,36.802165,127.152925,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,동리길,,,3.5,71,1,N,36.805458,127.152283,36.805289,127.151416,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,동리길,,,3.5,261,1,N,36.806234,127.151903,36.804315,127.150234,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,동리길,,,4,78,1,N,36.804959,127.150835,36.805206,127.150093,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,옛군청길,,,4.5,275,1,N,36.805284,127.149934,36.806171,127.147093,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,큰재빼기길,,,5,330,1,N,36.805149,127.146741,36.804091,127.150009,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,명동길,,,3.5,136,1,N,36.804625,127.147886,36.805809,127.148071,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,사직로,,,5,87,1,N,36.804045,127.149949,36.803812,127.149116,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,천안천공원4길,,,4,228,1,N,36.798257,127.151301,36.796166,127.151256,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,은행길,,,4.5,101,1,N,36.808079,127.148271,36.808975,127.148717,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,은행길,,,4,110,1,Y,36.807721,127.149923,36.807994,127.148625,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,공설시장2길,,,5,215,1,N,36.808853,127.149364,36.810677,127.150261,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,문화2길,,,3.5,145,1,N,36.808841,127.152469,36.808078,127.151008,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,자유시장2길,,,5,146,1,N,36.811459,127.152727,36.811768,127.151103,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,옛시청길,,,3,198,1,Y,36.806781,127.149695,36.807255,127.147455,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,신원2길,,,8,66,1,N,36.814293,127.160913,36.813676,127.160915,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,순천향3길,,,6,242,1,Y,36.801564,127.135589,36.802508,127.137939,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
충청남도,천안시,순천향3길,,,5,67,1,N,36.802508,127.137939,36.803077,127.137589,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4490000,충청남도 천안시
서울특별시,강서구,화곡로51길,,,5.5,135,1,N,37.550713,126.846674,37.550352,126.847603,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로53길,,,5.5,130,1,N,37.551827,126.845807,37.550961,126.846577,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,우장산로14길,,,5.5,225,1,N,37.551416,126.848016,37.553106,126.849464,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로55길,,,5.5,85,1,N,37.552214,126.847545,37.551855,126.848329,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로55길,,,5.5,230,1,N,37.552896,126.848083,37.551898,126.845934,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로18가길,,,5.5,210,1,N,37.535793,126.845978,37.533980,126.846990,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로18다길,,,7.5,210,1,N,37.534268,126.847759,37.536065,126.846732,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로18바길,,,5.5,215,1,N,37.536898,126.849073,37.535069,126.850075,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로18라길,,,5.5,215,1,N,37.536330,126.847494,37.534539,126.848504,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로18마길,,,5.5,215,1,N,37.534815,126.849327,37.536621,126.848305,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로27길,,,5.5,460,1,N,37.534980,126.850120,37.530826,126.850414,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로25길,,,7.5,400,1,N,37.530739,126.849093,37.534161,126.847811,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로28길,,,5.5,190,1,N,37.530719,126.850431,37.528951,126.850722,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로10길,,,5.5,330,1,N,37.530417,126.851410,37.530165,126.847698,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로5라길,,,5.5,295,1,N,37.529162,126.848332,37.529564,126.851580,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로16길,,,5.5,80,1,N,37.534255,126.850227,37.534287,126.851086,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,초록마을로,,,5.5,60,1,Y,37.542294,126.846275,37.542632,126.846779,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,까치산로10길,,,5.5,250,1,Y,37.543325,126.845105,37.541634,126.846926,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,초록마을로24길,,,4,280,1,N,37.538722,126.851523,37.537620,126.848721,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,초록마을로24길,,,4,140,1,N,37.538659,126.851227,37.539685,126.850574,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,초록마을로28길,,,4,340,1,N,37.538730,126.848092,37.540058,126.851374,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,초록마을로22길,,,4,130,1,N,37.538828,126.848442,37.537816,126.849098,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로36길,,,5.5,150,1,N,37.544034,126.840321,37.543191,126.838965,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로27길,,,5.5,320,1,N,37.544275,126.838813,37.541880,126.840999,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로34길,,,5.5,270,1,N,37.542277,126.839857,37.544114,126.842075,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로27가길,,,5.5,250,1,N,37.543851,126.842571,37.542271,126.840695,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로34길,,,5.5,220,1,N,37.542410,126.841990,37.544030,126.840399,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로34길,,,5.5,140,1,N,37.544407,126.840783,37.543574,126.841555,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,화곡로43길,,,5.5,140,1,Y,37.548349,126.846502,37.547325,126.845671,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로48길,,,5.5,200,1,N,37.551635,126.839384,37.551695,126.837107,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,강서로46길,,,5.5,180,1,Y,37.550761,126.837107,37.550761,126.839079,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,우장산로4길,,,5.5,180,1,Y,37.552339,126.838905,37.550805,126.838349,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,방화대로,,,4,80,1,Y,37.577647,126.816408,37.577034,126.816564,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
서울특별시,강서구,방화대로52길,,,4,60,1,Y,37.576863,126.817017,37.577760,126.817041,,서울특별시 강서구,02-2600-4136,2022-03-14,3150000,서울특별시 강서구
인천광역시,계양구,인천광역시 계양구 계양문화로,,,5,732,1,Y,37.537764,126.736654,37.530891,126.735862,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 경명대로 1052번길,,,4,160,1,Y,37.543283,126.723755,37.542211,126.724442,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 장제로 767번길,,,5,100,1,Y,37.536368,126.730779,37.535704,126.730704,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 장제로 755번길,,,5,110,1,Y,37.535542,126.732109,37.536223,126.732141,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 순평길,,,3,480,1,Y,37.561003,126.756234,37.560161,126.755322,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 효서로 282번길,,,3,115,1,N,37.528052,126.727349,37.526981,126.727027,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 봉오대로 651번길,,,4,372,1,N,37.537785,126.720357,37.534092,126.721055,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 순강길,,,4,577,1,Y,37.560021,126.753447,37.563550,126.756776,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
